strategy,symbol,side,entry_ts,exit_ts,entry,exit,qty,pnl,stop,target
VWAPReversion,TSLA,long,2025-09-25 14:53:00,2025-09-25 15:06:00,426.26001,425.40748998000004,586,-499.5767317199917,425.40748998000004,434.0806392837376
VWAPReversion,TSLA,long,2025-09-25 14:54:00,2025-09-25 15:03:00,426.44,425.58711999999997,586,-499.78768000001605,425.58711999999997,434.077434528893
VWAPReversion,TSLA,long,2025-09-25 14:55:00,2025-09-25 14:57:00,426.92929,426.07543142,585,-499.50726930000457,426.07543142,434.07457849815813
VWAPReversion,TSLA,long,2025-09-25 14:58:00,2025-09-25 15:03:00,426.37,425.51726,586,-499.70563999999,425.51726,434.06610055060423
VWAPReversion,TSLA,long,2025-09-25 14:59:00,2025-09-25 15:03:00,426.40009,425.54728982,586,-499.7409054799849,425.54728982,434.0641743343944
VWAPReversion,TSLA,long,2025-09-25 15:01:00,2025-09-25 15:07:00,426.099915,425.24771517,586,-499.3891003800104,425.24771517,434.0589463073742
VWAPReversion,TSLA,long,2025-09-25 15:03:00,2025-09-25 15:07:00,425.9299,425.0780402,586,-499.18984279999984,425.0780402,434.05485187952604
VWAPReversion,TSLA,long,2025-09-25 15:04:00,2025-09-25 15:07:00,426.019989,425.167949022,586,-499.29542710799615,425.167949022,434.0527187697883
VWAPReversion,TSLA,long,2025-09-25 15:09:00,2025-09-25 15:46:00,425.070007,424.219866986,588,-499.88232823198587,424.219866986,434.0376113601744
VWAPReversion,TSLA,long,2025-09-25 15:10:00,2025-09-25 15:44:00,425.32001,424.46936998,587,-499.32569174000844,424.46936998,434.034352258262
VWAPReversion,TSLA,long,2025-09-25 15:11:00,2025-09-25 15:17:00,425.79999,424.94839002,587,-499.88918826000184,424.94839002,434.03039438803415
VWAPReversion,TSLA,long,2025-09-25 15:12:00,2025-09-25 15:17:00,425.9299,425.0780402,586,-499.18984279999984,425.0780402,434.0276075419526
VWAPReversion,TSLA,long,2025-09-25 15:13:00,2025-09-25 15:16:00,426.0,425.148,586,-499.2719999999856,425.148,434.0249343211122
VWAPReversion,TSLA,long,2025-09-25 15:15:00,2025-09-25 15:17:00,425.745,424.89351,587,-499.82463000000735,424.89351,434.0207562717137
VWAPReversion,TSLA,long,2025-09-25 15:19:00,2025-09-25 15:47:00,424.84,423.99032,588,-499.61183999998707,423.99032,434.00600513834405
VWAPReversion,TSLA,long,2025-09-25 15:20:00,2025-09-25 15:47:00,424.8584,424.0086832,588,-499.63347840000597,424.0086832,434.0025593550614
VWAPReversion,TSLA,long,2025-09-25 15:23:00,2025-09-25 15:47:00,424.73499,423.88552002,588,-499.4883482399887,423.88552002,433.99540890341217
VWAPReversion,TSLA,long,2025-09-25 15:24:00,2025-09-25 15:47:00,424.94501,424.09511998000005,588,-499.73533175998546,424.09511998000005,433.9930223562831
VWAPReversion,TSLA,long,2025-09-25 15:25:00,2025-09-25 15:43:00,425.3801,424.5293398,587,-499.3962374000145,424.5293398,433.98999066914473
VWAPReversion,TSLA,long,2025-09-25 15:26:00,2025-09-25 15:40:00,425.42001,424.56916997999997,587,-499.44309174001233,424.56916997999997,433.9868776404565
VWAPReversion,TSLA,long,2025-09-25 15:27:00,2025-09-25 15:37:00,425.52829,424.67723342000005,587,-499.57021245998635,424.67723342000005,433.9836725240307
VWAPReversion,TSLA,long,2025-09-25 15:29:00,2025-09-25 15:37:00,425.79999,424.94839002,587,-499.88918826000184,424.94839002,433.97798681817187
VWAPReversion,TSLA,long,2025-09-25 15:30:00,2025-09-25 15:37:00,426.17001,425.31766998,586,-499.4712517199915,425.31766998,433.97400492496286
VWAPReversion,TSLA,long,2025-09-25 15:32:00,2025-09-25 15:36:00,426.34009,425.48740982,586,-499.6705854799959,425.48740982,433.9683607091816
VWAPReversion,TSLA,long,2025-09-25 15:35:00,2025-09-25 15:36:00,426.25,425.3975,586,-499.565000000012,425.3975,433.9598695695589
VWAPReversion,TSLA,long,2025-09-25 15:38:00,2025-09-25 15:47:00,425.019989,424.169949022,588,-499.8235070639905,424.169949022,433.94951663873843
VWAPReversion,TSLA,long,2025-09-25 15:40:00,2025-09-25 15:47:00,424.97281,424.12286437999995,588,-499.76802456001656,424.12286437999995,433.943215263168
VWAPReversion,TSLA,long,2025-09-25 15:41:00,2025-09-25 15:47:00,425.0,424.15,588,-499.80000000001337,424.15,433.9404580377819
VWAPReversion,TSLA,long,2025-09-25 15:42:00,2025-09-25 15:46:00,425.079987,424.229827026,588,-499.89406471200436,424.229827026,433.93696892658477
VWAPReversion,TSLA,long,2025-09-25 15:44:00,2025-09-25 15:47:00,425.034088,424.184019824,588,-499.84008748798783,424.184019824,433.9305948805474
VWAPReversion,TSLA,long,2025-09-25 15:49:00,2025-09-25 15:54:00,424.089996,423.241816008,589,-499.5780152879908,423.241816008,433.9093782035883
VWAPReversion,TSLA,long,2025-09-25 15:50:00,2025-09-25 15:52:00,424.88,424.03024,588,-499.658880000002,424.03024,433.90429531968795
VWAPReversion,TSLA,long,2025-09-25 15:51:00,2025-09-25 15:52:00,424.95499,424.10508002,588,-499.74706824000395,424.10508002,433.8994805273045
VWAPReversion,TSLA,long,2025-09-25 15:55:00,2025-09-25 15:59:00,423.85999,423.01227001999996,589,-499.30706822001304,423.01227001999996,433.8762857635736
VWAPReversion,TSLA,long,2025-09-25 15:57:00,2025-09-25 15:59:00,423.9599,423.1119802,589,-499.4247621999998,423.1119802,433.86655155221194
VWAPReversion,TSLA,long,2025-09-26 09:31:00,2025-09-26 09:31:00,430.39011,429.4531503358928,533,-499.3995009691259,429.4531503358928,433.7701337839332
VWAPReversion,TSLA,long,2025-09-26 09:32:00,2025-09-26 09:32:00,432.5899,431.5463373180357,479,-499.8665246609081,431.5463373180357,433.7674378877426
VWAPReversion,TSLA,long,2025-09-26 09:33:00,2025-09-26 09:33:00,433.059998,431.97101210375,459,-499.8445263787474,431.97101210375,433.76632688011364
VWAPReversion,TSLA,long,2025-09-26 09:41:00,2025-09-26 09:44:00,429.0,427.4979011785714,332,-498.69680871429637,427.4979011785714,433.74454671722054
VWAPReversion,TSLA,long,2025-09-26 09:42:00,2025-09-26 09:43:00,430.44,428.87736546428573,319,-498.4804168928511,428.87736546428573,433.7415385519859
VWAPReversion,TSLA,long,2025-09-26 09:46:00,2025-09-26 09:46:00,427.065002,425.72040644642857,371,-498.84495037499806,425.72040644642857,433.7023774171936
VWAPReversion,TSLA,long,2025-09-26 09:48:00,2025-09-26 09:51:00,427.35559,426.007775875,370,-498.691226250005,426.007775875,433.69046349619526
VWAPReversion,TSLA,long,2025-09-26 09:50:00,2025-09-26 09:51:00,427.6456,426.2859990892857,367,-498.9735342321399,426.2859990892857,433.68022404909533
VWAPReversion,TSLA,long,2025-09-26 09:52:00,2025-09-26 10:04:00,425.715,424.39557658928567,378,-498.7420492500082,424.39557658928567,433.6657891278897
VWAPReversion,TSLA,long,2025-09-26 09:53:00,2025-09-26 10:03:00,426.029999,424.78021898214286,400,-499.91200714284787,424.78021898214286,433.6606264620359
VWAPReversion,TSLA,long,2025-09-26 09:56:00,2025-09-26 10:03:00,425.85001,424.6824310535714,428,-499.72378907143707,424.6824310535714,433.6467325528988
VWAPReversion,TSLA,long,2025-09-26 09:57:00,2025-09-26 10:03:00,426.10989,425.017852125,457,-499.0613088750077,425.017852125,433.642110576127
VWAPReversion,TSLA,long,2025-09-26 09:58:00,2025-09-26 10:03:00,426.42999,425.38937533928566,480,-499.4950371428695,425.38937533928566,433.63789104942
VWAPReversion,TSLA,long,2025-09-26 09:59:00,2025-09-26 10:03:00,426.92001,425.93029210714286,505,-499.8075358928503,425.93029210714286,433.6341897190141
VWAPReversion,TSLA,long,2025-09-26 10:01:00,2025-09-26 10:01:00,427.75,426.7559909285714,503,-499.98656292858226,426.7559909285714,433.6260505448288
VWAPReversion,TSLA,long,2025-09-26 10:07:00,2025-09-26 10:07:00,423.82001,422.76015441071434,471,-499.1919825535597,422.76015441071434,433.5733166183118
VWAPReversion,TSLA,long,2025-09-26 10:08:00,2025-09-26 10:11:00,424.75989,423.68618057142857,465,-499.27488428570996,423.68618057142857,433.5658506135525
VWAPReversion,TSLA,long,2025-09-26 10:09:00,2025-09-26 10:10:00,425.16501,424.10308092857144,470,-499.10666357141906,424.10308092857144,433.56054154372816
VWAPReversion,TSLA,long,2025-09-26 10:12:00,2025-09-26 10:13:00,424.73999,423.68194539285713,472,-499.3970545714237,423.68194539285713,433.5439017051925
VWAPReversion,TSLA,long,2025-09-26 10:14:00,2025-09-26 10:24:00,423.91501,422.8348525,462,-499.03276499999276,422.8348525,433.53524890996226
VWAPReversion,TSLA,long,2025-09-26 10:17:00,2025-09-26 10:22:00,424.15161,423.24878325000003,553,-499.26319274998576,423.24878325000003,433.5223491331145
VWAPReversion,TSLA,long,2025-09-26 10:19:00,2025-09-26 10:22:00,424.17499,423.31663235714285,582,-499.56414814284915,423.31663235714285,433.5148810406391
VWAPReversion,TSLA,long,2025-09-26 10:21:00,2025-09-26 10:22:00,424.10999,423.26177002,589,-499.6015682200061,423.26177002,433.50824341578726
VWAPReversion,TSLA,long,2025-09-26 10:23:00,2025-09-26 10:25:00,423.39999,422.55319002,590,-499.61198820000845,422.55319002,433.49630290097724
VWAPReversion,TSLA,long,2025-09-26 10:27:00,2025-09-26 13:35:00,421.57999,433.46087953133804,593,7045.36749208345,420.73683002,433.46087953133804
VWAPReversion,TSLA,long,2025-09-26 10:28:00,2025-09-26 10:28:00,422.7153,421.8698694,591,-499.64948459999175,421.8698694,433.44830918376164
VWAPReversion,TSLA,long,2025-09-26 10:29:00,2025-09-26 10:31:00,423.31,422.46338000000003,590,-499.5057999999841,422.46338000000003,433.4401216420251
VWAPReversion,TSLA,long,2025-09-26 10:30:00,2025-09-26 10:31:00,423.42999,422.58313002,590,-499.64738819998615,422.58313002,433.43410988761366
VWAPReversion,TSLA,long,2025-09-26 10:33:00,2025-09-26 13:35:00,422.91,433.420686463853,591,6211.815700137093,422.06418,433.420686463853
VWAPReversion,TSLA,long,2025-09-26 10:34:00,2025-09-26 10:34:00,423.90009,423.05228982,589,-499.3543060199875,423.05228982,433.4149102805168
VWAPReversion,TSLA,long,2025-09-26 10:35:00,2025-09-26 10:35:00,424.62,423.77076,588,-499.3531200000052,423.77076,433.4089723145407
VWAPReversion,TSLA,long,2025-09-26 10:36:00,2025-09-26 13:35:00,425.059998,433.4012042966898,588,4904.629302453597,424.209878004,433.4012042966898
VWAPReversion,TSLA,long,2025-09-26 10:37:00,2025-09-26 13:35:00,425.35001,433.39630793829747,587,4723.176889780615,424.49930998,433.39630793829747
VWAPReversion,TSLA,long,2025-09-26 10:38:00,2025-09-26 10:50:00,426.14999,425.29769002,586,-499.4477882799988,425.29769002,433.3905889486536
VWAPReversion,TSLA,long,2025-09-26 10:40:00,2025-09-26 10:40:00,426.38,425.52724,586,-499.71735999999373,425.52724,433.3827580488886
VWAPReversion,TSLA,long,2025-09-26 10:41:00,2025-09-26 10:46:00,426.63,425.77674,585,-499.1570999999868,425.77674,433.37908570183026
VWAPReversion,TSLA,long,2025-09-26 10:42:00,2025-09-26 10:45:00,427.19989,426.34549022,585,-499.82387129999665,426.34549022,433.3749019311288
VWAPReversion,TSLA,long,2025-09-26 10:43:00,2025-09-26 10:45:00,427.452,426.597096,584,-499.2639359999862,426.597096,433.37079524754347
VWAPReversion,TSLA,long,2025-09-26 10:46:00,2025-09-26 10:50:00,426.26001,425.40748998000004,586,-499.5767317199917,425.40748998000004,433.3588237207095
VWAPReversion,TSLA,long,2025-09-26 10:51:00,2025-09-26 13:35:00,425.47501,433.34175501560065,587,4617.7793241575855,424.62405997999997,433.34175501560065
VWAPReversion,TSLA,long,2025-09-26 10:52:00,2025-09-26 13:35:00,426.019989,433.33912573903467,586,4289.014129074311,425.167949022,433.33912573903467
VWAPReversion,TSLA,long,2025-09-26 10:54:00,2025-09-26 13:31:00,426.34,433.33318655890054,586,4098.007323515729,425.48731999999995,433.33318655890054
VWAPReversion,TSLA,long,2025-09-26 10:55:00,2025-09-26 10:55:00,427.41,426.55518,584,-499.21488000001045,426.55518,433.3290892491914
VWAPReversion,TSLA,long,2025-09-26 10:57:00,2025-09-26 11:00:00,427.065002,426.210871996,585,-499.66605234000724,426.210871996,433.3241645892503
VWAPReversion,TSLA,long,2025-09-26 11:01:00,2025-09-26 13:31:00,426.18021,433.3146916782251,586,4180.8062634399,425.32784957999996,433.3146916782251
VWAPReversion,TSLA,long,2025-09-26 11:02:00,2025-09-26 11:02:00,427.76999,426.91445002,584,-499.63534832000187,426.91445002,433.31067995506817
VWAPReversion,TSLA,long,2025-09-26 11:06:00,2025-09-26 13:31:00,427.46759,433.3007072599509,584,3406.540479811348,426.61265482,433.3007072599509
VWAPReversion,TSLA,long,2025-09-26 11:07:00,2025-09-26 11:15:00,427.8299,426.9742402,584,-499.7053232000071,426.9742402,433.2991326049189
VWAPReversion,TSLA,long,2025-09-26 11:09:00,2025-09-26 11:15:00,427.83261,426.97694478,584,-499.70848847999514,426.97694478,433.29436096031395
VWAPReversion,TSLA,long,2025-09-26 11:12:00,2025-09-26 11:15:00,427.935,427.07913,584,-499.8280799999893,427.07913,433.28946149546067
VWAPReversion,TSLA,long,2025-09-26 11:13:00,2025-09-26 11:15:00,427.95599,427.10007802,584,-499.8525963199845,427.10007802,433.2874386075826
VWAPReversion,TSLA,long,2025-09-26 11:16:00,2025-09-26 11:16:00,427.78,426.92443999999995,584,-499.64704000001484,426.92443999999995,433.28125375964936
VWAPReversion,TSLA,long,2025-09-26 11:18:00,2025-09-26 13:30:00,427.70001,433.27863801693246,584,3257.9187618885458,426.84460998000003,433.27863801693246
VWAPReversion,TSLA,long,2025-09-26 11:19:00,2025-09-26 13:30:00,427.96841,433.27711546863117,584,3100.2839936805976,427.11247318,433.27711546863117
VWAPReversion,TSLA,long,2025-09-26 11:21:00,2025-09-26 13:30:00,427.75,433.2743709768979,584,3226.232650508373,426.8945,433.2743709768979
VWAPReversion,TSLA,long,2025-09-26 11:24:00,2025-09-26 13:30:00,427.9245,433.2709563707047,584,3122.330520491537,427.06865100000005,433.2709563707047
VWAPReversion,TSLA,long,2025-09-26 11:25:00,2025-09-26 11:25:00,428.8999,428.0421002,582,-499.2394836000054,428.0421002,433.26818682682745
VWAPReversion,TSLA,long,2025-09-26 11:26:00,2025-09-26 12:00:00,429.14749,428.28919502,582,-499.52767835998975,428.28919502,433.2659247302333
VWAPReversion,TSLA,long,2025-09-26 11:27:00,2025-09-26 12:00:00,429.17001,428.31166998,582,-499.55389164000826,428.31166998,433.2638590414797
VWAPReversion,TSLA,long,2025-09-26 11:28:00,2025-09-26 11:51:00,429.19,428.33162,582,-499.5771600000064,428.33162,433.26219019328744
VWAPReversion,TSLA,long,2025-09-26 11:29:00,2025-09-26 11:32:00,429.6127,428.7534746,581,-499.2099574000081,428.7534746,433.26080459766393
VWAPReversion,TSLA,long,2025-09-26 11:32:00,2025-09-26 12:00:00,429.12,428.26176,582,-499.49568000001364,428.26176,433.25636703459446
VWAPReversion,TSLA,long,2025-09-26 11:34:00,2025-09-26 11:51:00,429.32999,428.47133002,582,-499.7401083600158,428.47133002,433.2536034517765
VWAPReversion,TSLA,long,2025-09-26 11:36:00,2025-09-26 11:36:00,430.215,429.35456999999997,581,-499.90983000000466,429.35456999999997,433.2499745165285
VWAPReversion,TSLA,long,2025-09-26 11:40:00,2025-09-26 11:50:00,429.58499,428.72582002,581,-499.17775837999426,428.72582002,433.2446671516864
VWAPReversion,TSLA,long,2025-09-26 11:43:00,2025-09-26 11:50:00,429.405,428.54618999999997,582,-499.82742000000314,428.54618999999997,433.241920892088
VWAPReversion,TSLA,long,2025-09-26 11:44:00,2025-09-26 11:50:00,429.405,428.54618999999997,582,-499.82742000000314,428.54618999999997,433.24114185321866
VWAPReversion,TSLA,long,2025-09-26 11:48:00,2025-09-26 11:50:00,429.52499,428.66594002,582,-499.96708836000516,428.66594002,433.23792784719484
VWAPReversion,TSLA,long,2025-09-26 11:51:00,2025-09-26 12:00:00,429.10999,428.25177002,582,-499.4840283600007,428.25177002,433.2345429856983
VWAPReversion,TSLA,long,2025-09-26 11:54:00,2025-09-26 12:00:00,428.88,428.02224,582,-499.21631999999113,428.02224,433.2317798786761
VWAPReversion,TSLA,long,2025-09-26 11:55:00,2025-09-26 11:59:00,429.3624,428.5036752,582,-499.7778336000026,428.5036752,433.23106840925885
VWAPReversion,TSLA,long,2025-09-26 11:57:00,2025-09-26 11:59:00,429.32501,428.46635998,582,-499.7343116400159,428.46635998,433.22882810637736
VWAPReversion,TSLA,long,2025-09-26 12:01:00,2025-09-26 13:29:00,427.80499,433.2208120889124,584,3162.840099924854,426.94938002,433.2208120889124
VWAPReversion,TSLA,long,2025-09-26 12:04:00,2025-09-26 13:29:00,428.0,433.2166322510611,584,3046.513234619699,427.144,433.2166322510611
VWAPReversion,TSLA,long,2025-09-26 12:05:00,2025-09-26 13:29:00,428.031799,433.2155480431315,584,3027.3094411888037,427.175735402,433.2155480431315
VWAPReversion,TSLA,long,2025-09-26 12:06:00,2025-09-26 13:29:00,428.57501,433.2141732601757,583,2704.6321806824203,427.71785998,433.2141732601757
VWAPReversion,TSLA,long,2025-09-26 12:11:00,2025-09-26 13:29:00,428.045013,433.20976666720594,584,3016.216141648279,427.188922974,433.20976666720594
VWAPReversion,TSLA,long,2025-09-26 12:12:00,2025-09-26 13:29:00,428.42001,433.20877872173224,583,2791.852164769904,427.56316998,433.20877872173224
VWAPReversion,TSLA,long,2025-09-26 12:13:00,2025-09-26 13:29:00,428.76321,433.20782529020846,583,2591.2107141915244,427.90568358,433.20782529020846
VWAPReversion,TSLA,long,2025-09-26 12:14:00,2025-09-26 13:29:00,428.8165,433.20663012021964,582,2555.055729967821,427.958867,433.20663012021964
VWAPReversion,TSLA,long,2025-09-26 12:18:00,2025-09-26 13:29:00,428.70999,433.20354880949617,583,2619.7447859362637,427.85257002000003,433.20354880949617
VWAPReversion,TSLA,long,2025-09-26 12:19:00,2025-09-26 13:29:00,429.32501,433.20196352257756,582,2256.386950140127,428.46635998,433.20196352257756
VWAPReversion,TSLA,long,2025-09-26 12:21:00,2025-09-26 13:29:00,429.92001,433.1084638489676,581,1852.491686250166,429.06016998,433.1084638489676
VWAPReversion,TSLA,long,2025-09-26 12:22:00,2025-09-26 13:29:00,429.93021,433.10845015469647,581,1846.5575298786562,429.07034957999997,433.10845015469647
VWAPReversion,TSLA,long,2025-09-26 12:24:00,2025-09-26 13:29:00,430.76999,433.106161195784,580,1354.9792935547225,429.90845002000003,433.106161195784
VWAPReversion,TSLA,long,2025-09-26 12:25:00,2025-09-26 13:29:00,431.20001,433.1050041839747,579,1102.9916325213394,430.33760998,433.1050041839747
VWAPReversion,TSLA,long,2025-09-26 12:26:00,2025-09-26 12:34:00,431.29999,430.43739001999995,579,-499.4453884200158,430.43739001999995,433.1040073549469
VWAPReversion,TSLA,long,2025-09-26 12:29:00,2025-09-26 12:34:00,431.25,430.3875,579,-499.3875000000066,430.3875,433.10196793985176
VWAPReversion,TSLA,long,2025-09-26 12:31:00,2025-09-26 12:34:00,431.2973,430.4347054,579,-499.4422734000131,430.4347054,433.1005500767584
VWAPReversion,TSLA,long,2025-09-26 12:34:00,2025-09-26 13:29:00,430.92499,433.0978395448859,580,1260.2527360338422,430.06314002,433.0978395448859
VWAPReversion,TSLA,long,2025-09-26 12:36:00,2025-09-26 13:29:00,430.89999,433.0969045748883,580,1274.210453435212,430.03819002,433.0969045748883
VWAPReversion,TSLA,long,2025-09-26 12:37:00,2025-09-26 13:29:00,431.14001,433.09636817642877,579,1132.7313841522466,430.27772998,433.09636817642877
VWAPReversion,TSLA,long,2025-09-26 12:39:00,2025-09-26 13:29:00,431.040009,433.0956653903183,579,1190.2250499942902,430.177928982,433.0956653903183
VWAPReversion,TSLA,long,2025-09-26 12:40:00,2025-09-26 13:29:00,431.1799,433.09526291308447,579,1108.9951266759217,430.3175402,433.09526291308447
VWAPReversion,TSLA,long,2025-09-26 12:41:00,2025-09-26 13:29:00,431.19989,433.0948674462178,579,1097.191941360111,430.33749022,433.0948674462178
VWAPReversion,TSLA,long,2025-09-26 12:43:00,2025-09-26 13:29:00,430.97501,433.09414258947,580,1229.096901892591,430.11305998,433.09414258947
VWAPReversion,TSLA,long,2025-09-26 12:46:00,2025-09-26 13:29:00,430.82999,433.09271928004125,580,1312.3829824239203,429.96833002,433.09271928004125
VWAPReversion,TSLA,long,2025-09-26 12:48:00,2025-09-26 13:29:00,430.76999,433.0918292390308,580,1346.6667586378605,429.90845002000003,433.0918292390308
VWAPReversion,TSLA,long,2025-09-26 12:49:00,2025-09-26 13:29:00,430.935,433.09152115753363,580,1250.7822713695066,430.07313,433.09152115753363
VWAPReversion,TSLA,long,2025-09-26 12:51:00,2025-09-26 13:29:00,430.8851,433.09064266701574,580,1279.2147468691178,430.0233298,433.09064266701574
VWAPReversion,TSLA,long,2025-09-26 12:52:00,2025-09-26 13:29:00,431.095001,433.090121833697,579,1155.1749627105637,430.23281099800005,433.090121833697
VWAPReversion,TSLA,long,2025-09-26 12:54:00,2025-09-26 13:29:00,430.92001,433.0892994127555,580,1258.1878593982003,430.05816998,433.0892994127555
VWAPReversion,TSLA,long,2025-09-26 12:56:00,2025-09-26 13:29:00,431.019897,433.08876269397507,580,1199.9421025055324,430.157857206,433.08876269397507
VWAPReversion,TSLA,long,2025-09-26 12:57:00,2025-09-26 13:29:00,431.7399,433.088256641268,579,780.6984952941871,430.8764202,433.088256641268
VWAPReversion,TSLA,long,2025-09-26 12:58:00,2025-09-26 13:29:00,431.84,433.08735930130564,578,720.973676154674,430.97632,433.08735930130564
VWAPReversion,TSLA,long,2025-09-26 13:00:00,2025-09-26 13:29:00,431.67001,433.086545689181,579,820.1741640357927,430.80666998,433.086545689181
VWAPReversion,TSLA,long,2025-09-26 13:01:00,2025-09-26 13:29:00,431.75,433.08613176150595,579,773.620289911947,430.8865,433.08613176150595
VWAPReversion,TSLA,long,2025-09-26 13:04:00,2025-09-26 13:29:00,431.67001,433.08509906712425,579,819.3365698649445,430.80666998,433.08509906712425
VWAPReversion,TSLA,long,2025-09-26 13:08:00,2025-09-26 13:29:00,431.40579,433.08382600830123,579,971.582848806398,430.54297842,433.08382600830123
VWAPReversion,TSLA,long,2025-09-26 13:09:00,2025-09-26 13:29:00,431.935,433.0835267199298,578,663.8484441194273,431.07113,433.0835267199298
VWAPReversion,TSLA,long,2025-09-26 13:11:00,2025-09-26 13:29:00,431.76999,433.083037256868,579,760.254361726574,430.90645002,433.083037256868
VWAPReversion,TSLA,long,2025-09-26 13:12:00,2025-09-26 13:29:00,431.8627,433.08266395472066,578,705.13916582853,430.9989746,433.08266395472066
VWAPReversion,TSLA,long,2025-09-26 13:13:00,2025-09-26 13:29:00,432.061096,433.0824248644957,578,590.3280836784984,431.196973808,433.0824248644957
VWAPReversion,TSLA,long,2025-09-26 13:16:00,2025-09-26 13:29:00,431.82001,433.0815860945399,578,729.1909826440402,430.95636998000003,433.0815860945399
VWAPReversion,TSLA,long,2025-09-26 13:17:00,2025-09-26 13:29:00,431.86499,433.08144346094304,578,703.1101004250872,431.00126001999996,433.08144346094304
VWAPReversion,TSLA,long,2025-09-26 13:19:00,2025-09-26 13:29:00,432.26001,433.08105093024676,578,474.56165768261474,431.39548998000004,433.08105093024676
VWAPReversion,TSLA,long,2025-09-26 13:22:00,2025-09-26 13:29:00,431.91,433.0804407416952,578,676.5147486998187,431.04618000000005,433.0804407416952
VWAPReversion,TSLA,long,2025-09-26 13:23:00,2025-09-26 13:29:00,432.10001,433.0802258590574,578,566.5647665351827,431.23580998,433.0802258590574
VWAPReversion,TSLA,long,2025-09-26 13:25:00,2025-09-26 13:29:00,432.17999,433.0799043325257,578,520.1504841998691,431.31563001999996,433.0799043325257
VWAPReversion,TSLA,long,2025-09-26 13:26:00,2025-09-26 13:29:00,432.62839,433.0797320591293,577,260.42436811759126,431.76313322000004,433.0797320591293
VWAPReversion,TSLA,long,2025-09-26 13:27:00,2025-09-26 13:29:00,432.63501,433.0796194246488,577,256.53963802234296,431.76973998,433.0796194246488
VWAPReversion,TSLA,long,2025-09-26 13:28:00,2025-09-26 13:29:00,432.73959,433.0795097023436,577,196.13366825225324,431.87411082,433.0795097023436
VWAPReversion,TSLA,long,2025-09-26 13:29:00,2025-09-26 13:29:00,433.089996,433.0795151157194,577,-6.047470229896021,432.223816008,433.0795151157194
VWAPReversion,TSLA,short,2025-09-26 13:37:00,2025-09-26 13:46:00,433.38501,433.07987364086665,576,175.75854286082176,434.25178002,433.07987364086665
VWAPReversion,TSLA,short,2025-09-26 13:39:00,2025-09-26 13:46:00,433.70001,433.08040151980737,576,356.8944845909682,434.56741002,433.08040151980737
VWAPReversion,TSLA,short,2025-09-26 13:40:00,2025-09-26 13:46:00,433.54501,433.0805030459436,576,267.55600553648037,434.41210001999997,433.0805030459436
VWAPReversion,TSLA,short,2025-09-26 13:44:00,2025-09-26 13:46:00,433.26999,433.080965780273,577,109.06697478248054,434.13652998000003,433.080965780273
VWAPReversion,TSLA,short,2025-09-26 13:46:00,2025-09-26 13:46:00,432.995,433.08100144814017,577,-49.62283557687596,433.86099,433.08100144814017
VWAPReversion,TSLA,short,2025-09-26 13:53:00,2025-09-26 13:57:00,433.73999,434.60746997999996,576,-499.66846847999113,434.60746997999996,433.081717374534
VWAPReversion,TSLA,short,2025-09-26 13:54:00,2025-09-26 13:57:00,433.57999,434.44714998,576,-499.4841484799981,434.44714998,433.08185220606447
VWAPReversion,TSLA,short,2025-09-26 14:02:00,2025-09-26 14:15:00,437.29001,438.16459002,571,-499.38519141999785,438.16459002,433.0990246604787
VWAPReversion,TSLA,short,2025-09-26 14:03:00,2025-09-26 14:15:00,436.65591,437.52922182000003,572,-499.534361040015,437.52922182000003,433.10128329093766
VWAPReversion,TSLA,short,2025-09-26 14:05:00,2025-09-26 14:12:00,436.3627,437.2354254,572,-499.1989287999879,437.2354254,433.1044538181435
VWAPReversion,TSLA,short,2025-09-26 14:07:00,2025-09-26 14:13:00,436.44009,437.31297018,572,-499.2874629599894,437.31297018,433.10690285727947
VWAPReversion,TSLA,short,2025-09-26 14:08:00,2025-09-26 14:12:00,436.405,437.27781,572,-499.2473200000088,437.27781,433.10782768507903
VWAPReversion,TSLA,short,2025-09-26 14:09:00,2025-09-26 14:12:00,436.2684,437.14093679999996,573,-499.96358639998715,437.14093679999996,433.1086985286511
VWAPReversion,TSLA,short,2025-09-26 14:11:00,2025-09-26 14:15:00,436.4902,437.36318040000003,572,-499.34478880000984,437.36318040000003,433.1104270955421
VWAPReversion,TSLA,short,2025-09-26 14:14:00,2025-09-26 14:15:00,437.1958,438.07019160000004,571,-499.2776036000137,438.07019160000004,433.1155715023109
VWAPReversion,TSLA,short,2025-09-26 14:18:00,2025-09-26 14:26:00,438.595,439.47219,570,-499.9982999999912,439.47219,433.1289921652868
VWAPReversion,TSLA,short,2025-09-26 14:19:00,2025-09-26 14:25:00,438.41,439.28682000000003,570,-499.7874000000053,439.28682000000003,433.1310931992055
VWAPReversion,TSLA,short,2025-09-26 14:20:00,2025-09-26 14:25:00,438.089996,438.966175992,570,-499.4225954400025,438.966175992,433.13293867157125
VWAPReversion,TSLA,short,2025-09-26 14:22:00,2025-09-26 14:25:00,438.23999,439.11646998,570,-499.5935885999995,439.11646998,433.13653783143974
VWAPReversion,TSLA,short,2025-09-26 14:27:00,2025-09-26 14:31:00,439.32001,440.19865002,569,-499.9461713799872,440.19865002,433.1528626144917
VWAPReversion,TSLA,short,2025-09-26 14:28:00,2025-09-26 14:31:00,439.2388,440.1172776,569,-499.853754399998,440.1172776,433.15606531262637
